created_at,tweet_id,screen_name,rt,fav,text 
Mon Sep 26 11:22:57 +0000 2016,780367049017077760,_Rakesh_RC,1,1,b'Empty rhetoric. Does this mean India will act or that Pakistan should stop exporting terror? https://t.co/dxayRwvrQL'
Mon Sep 26 11:22:57 +0000 2016,780367048765419520,Abhijeet_Sinhaa,1688,0,"b""RT @DavidBCohen1: Pakistan's hatred of #India is fueled by shame: Those whose ancestors surrendered to conversion by the sword are shamed b\\u2026"""
Mon Sep 26 11:22:57 +0000 2016,780367047234420736,iamspdubey,16,0,"b'RT @TimesNow: Congress demands special Parliament session to discuss security situation, wants Pakistan declared a terrorist state (PTI)'"
Mon Sep 26 11:22:57 +0000 2016,780367046727000068,NewsroomPostCom,2,0,b'\\u091a\\u0940\\u0928 \\u0928\\u0947 \\u092b\\u093f\\u0930 \\u092a\\u093e\\u0915 \\u0915\\u093e \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926 \\u092a\\u0930 \\u0938\\u093e\\u0925 \\u0926\\u0947\\u0928\\u0947 \\u0938\\u0947 \\u091d\\u093e\\u0921\\u093c\\u093e \\u092a\\u0932\\u094d\\u0932\\u093e https://t.co/n73KrapCuV https://t.co/GhO1PBp6wa'
Mon Sep 26 11:22:56 +0000 2016,780367045674213377,ajayrdave,14,0,"b'RT @ThinkersPad: China, that had expressed Solidarity with Pakistan before War, and had beaten India just 5 years ago, did little to help P\\u2026'"
Mon Sep 26 11:22:56 +0000 2016,780367045258907650,Hindian_Patriot,15,0,"b'RT @sukanyaiyer2: To isolate pak-- The initiative of declaring Pakistan a Terror state began fm Indian soil,Rajyasabha MP \\U0001f447\\U0001f447 https://t.co/i\\u2026'"
Mon Sep 26 11:22:56 +0000 2016,780367043979649024,swaggybhati,0,0,"b'Watch: Pakistani father makes little girl fire AK-47, warn India and Modi https://t.co/yeyW8dNDxg'"
Mon Sep 26 11:22:55 +0000 2016,780367039265464320,Tipu_Sultan1447,7,0,"b""RT @G0_NAWAZ_G0: #India 's  Step Father didn't give Permission to go to war with #Pakistan . \\n#Modi ki Hawa Nikal gai ! https://t.co/nHVeqU\\u2026"""
Mon Sep 26 11:22:55 +0000 2016,780367039064006657,rakutiwary,36,0,"b""RT @ojasvi_yuva: Pakistan Defence Minister's pants dropped at the sound of a gunshot!! And he wants to discuss nuclear bombs \\U0001f61c\\U0001f602. https://t.\\u2026"""
Mon Sep 26 11:22:54 +0000 2016,780367036610326528,IndnAgnstCorptn,0,0,"b""@India_Policy @RShivshankar @NewsX why can't we choke Pakistan, if Pakistan can bleed us"""
Mon Sep 26 11:22:54 +0000 2016,780367036018982912,WardahHashmi,1,0,b'RT @Karachi_Post: @WaatEvar Altaf Hussain is also being paid by someone to create doubts about MQM Pakistan .Grow up..'
Mon Sep 26 11:22:54 +0000 2016,780367033946951680,trueillusion99,53,0,b'RT @TheViralFever: Sushma Swaraj all set to give befitting reply to Pakistan at UN today. https://t.co/uy682Sqqir'
Mon Sep 26 11:22:53 +0000 2016,780367033447936001,muh_pe_bolunga,225,0,b'RT @sagarcasm: Raju Srivastav cancelled a comedy show in Pakistan because he was facing a stiff competition from Pakistani PM. #PakIsAVicti\\u2026'
Mon Sep 26 11:22:53 +0000 2016,780367032336445440,Shaitaan_Baalak,17,0,b'RT @shafiburfat: pakistan ka made in islam = terrorism'
Mon Sep 26 11:22:52 +0000 2016,780367028230160384,Asiaawan,8,0,b'RT @IramAhmadKhan: Pakistan is ready for unconditional talks with India to resolve all issues including the core issue of Kashmir: Sartaj A\\u2026'
Mon Sep 26 11:22:52 +0000 2016,780367027676540929,vtkhalatkar,0,0,b'@India_Policy #IWT is the best tool to tackle Pakistan... https://t.co/kdcfW5Znnk'
Mon Sep 26 11:22:52 +0000 2016,780367027504488448,bansalsurinder1,1,0,"b'RT @vinay9466: \\u0938\\u0902\\u092d\\u0935 \\u0939\\u0948 \\u0915\\u093f \\u092d\\u093e\\u0930\\u0924 \\u0930\\u093e\\u0935\\u0940, \\u091d\\u0947\\u0932\\u092e \\u0928\\u0926\\u093f\\u092f\\u094b\\u0902 \\u0938\\u0947 \\u092d\\u0940 \\u092a\\u093e\\u0928\\u0940 \\u0928\\u093e \\u0932\\u0947\\u0928\\u0947 \\u0926\\u0947\\u0902 \\u0915\\u094d\\u092f\\u094b\\u0902\\u0915\\u093f \\u0935\\u0939\\u093e\\u0902 \\u0924\\u094b \\u0915\\u094b\\u0908 \\u090f\\u0917\\u094d\\u0930\\u0940\\u092e\\u0947\\u0902\\u091f \\u0939\\u0948 \\u0939\\u0940 \\u0928\\u0939\\u0940\\u0902\\u0964 #IndusWaterRreaty https:/\\u2026'"
Mon Sep 26 11:22:51 +0000 2016,780367024719433728,ajayrdave,14,0,"b'RT @ThinkersPad: During the War, US refused to aid Pakistan. It held Pakistan guilty of aggression. Pakistan was greatly let down.'"
Mon Sep 26 11:22:51 +0000 2016,780367023981199361,tapeshkaul,133,0,b'RT @GauravPandhi: Oh well! I hope this remains a joke and is not the THE policy.\\n\\nHow the rulers of India &amp; Pakistan benefit from hatred &amp;\\u2026'
Mon Sep 26 11:22:51 +0000 2016,780367021406035968,waqaskhanunec78,3,0,b'RT @OPakhtunkhwa: This why Pakistan has fear of its own future that in that there is strong india &amp; Afghanistan \\n#20thanniversaryDrNajibull\\u2026'
Mon Sep 26 11:22:50 +0000 2016,780367019241771008,NewsInIndia,0,0,b'Hindu. China \\u2018not aware\\u2019 of its envoy\\u2019s remarks in Lahore https://t.co/2wVdq03rw7'
Mon Sep 26 11:22:49 +0000 2016,780367016502947840,spgosavi,0,0,"b'We the People ask the Administration to declare Pakistan, State Sponsor of Terrorism (H.R.6069) https://t.co/aTQwJS6831'"
Mon Sep 26 11:22:49 +0000 2016,780367013722152960,786THQ,0,0,b'IS TAKING PICTURES OF PM USING MOBILE PHONE PART OF JOB DESCRIPTION OF  SECRETARY FOREIGN AFFAIRS OF PAKISTAN OR DUTY GIVEN BY PM FAMILY?'
Mon Sep 26 11:22:48 +0000 2016,780367012044210177,Esco1949,763,0,"b'RT @subhashchandra: Will not shut down Zindgi channel but revamp programming without Serials from Pakistan, we will have Indian subjects on\\u2026'"
Mon Sep 26 11:22:48 +0000 2016,780367011184422913,rupeshsingh10,0,0,"b'Mufti Mohammad Sayeed in 2002, then J&amp;K CM, demanded exit from Indus water Treaty .\\nhttps://t.co/u2hlpy9UAe'"
Mon Sep 26 11:22:48 +0000 2016,780367011020877824,chirpycrow45,2,0,"b""RT @news24tvchannel: '\\u0935\\u093f\\u0930\\u093e\\u091f' \\u091c\\u0940\\u0924 \\u0938\\u0947 \\u0938\\u0928\\u094d\\u0928\\u093e\\u091f\\u0947 \\u092e\\u0947\\u0902 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928....\\n\\u0936\\u093e\\u092e - 5:27 \\u092c\\u091c\\u0947... \\n#indvsnz  #PAKvsWI  @imVkohli  @BCCI  @TheRealPCB  #Pakist\\u2026"""
Mon Sep 26 11:22:48 +0000 2016,780367010794381313,nathirhussein,458,0,b'RT @qissakhwani: Heart Broken: This Afghan Refugee student of Grade 9 in a Peshawar School is handed over his School Leaving Certificate to\\u2026'
Mon Sep 26 11:22:48 +0000 2016,780367009208860672,anmol_bal,70,0,"b""RT @WhiskeeyRiver: When you ask bjp spokesperson about Modi's trip to Pak &amp;Pakistan's involvement in terror attacks in India\\nBjp guy- https\\u2026"""
Mon Sep 26 11:22:48 +0000 2016,780367009120825344,arroworks,0,1,"b'Please save your mourning for the regular bomb blast victims in Pakistan, wonder what they r dying for .Kashmir ?\\U0001f60f \\nhttps://t.co/GcdTa8MMJm'"
Mon Sep 26 11:22:47 +0000 2016,780367005874528256,DivyaSoti,3,4,"b""OK. I wasn't aware that Pakistan was actually extending help to Sarva Shiksha Abhiyan through terrorism.  https://t.co/pXU9zsBwuL"""
Mon Sep 26 11:22:46 +0000 2016,780367002103873536,pmjp123,171,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:22:46 +0000 2016,780367001034170368,fsupercar980,8,0,b'RT @timesofindia: China again declines to confirm backing Pakistan on #Kashmir https://t.co/NurBoa2LiS https://t.co/4IenNkx7n3'
Mon Sep 26 11:22:45 +0000 2016,780366997892784128,RDAKSHINA,10,0,"b""RT @TimesNow: India's response to Pakistan tonight. EAM Sushma Swaraj's speech at the UNGA tonight. Stay tuned to @TimesNow #UniteAgainstPak"""
Mon Sep 26 11:22:45 +0000 2016,780366997716606976,MithGupta,12,0,b'RT @DelhiTweeter: Darra Adam Khel Village: The hub of the illegal Gun Manufacturers in #Pakistan.\\n@UN should declare Pakistan a Terrorist S\\u2026'
Mon Sep 26 11:22:45 +0000 2016,780366997674602496,FRENZIRAJ,0,0,b'@BDUTT That is what Pakistan wants. Isnt it?'
Mon Sep 26 11:22:45 +0000 2016,780366995929702400,for1aman,134,0,"b'RT @abpnewshindi: #Uri \\u0936\\u0939\\u0940\\u0926\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u093e\\u0926 \\u092e\\u0947\\u0902 \\u0930\\u0948\\u0932\\u0940, \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0928\\u0947\\u0924\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u0932\\u0917\\u093e\\u090f \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u091c\\u093f\\u0902\\u0926\\u093e\\u092c\\u093e\\u0926 \\u0915\\u0947 \\u0928\\u093e\\u0930\\u0947!\\nhttps://t.co/hf30AIoUYN https://t.co/N7\\u2026'"
Mon Sep 26 11:22:44 +0000 2016,780366995015495681,bahriatownbiz,0,0,b'RT DHA City Lahore (5-Marla) Residential File At 10.50 Lacs Contact 03224003475 #Lahore #Pakistan LRE1-1'
Mon Sep 26 11:22:44 +0000 2016,780366994990215168,ajayrdave,22,0,"b""RT @ThinkersPad: In a 4 day action, starting 11-12th Sept, India captured nearly 1840 Sq. Kms Territory across Pakistan's Lahore &amp; Sialkot,\\u2026"""
Mon Sep 26 11:22:43 +0000 2016,780366991290793984,neelnabh,24,0,"b'RT @HaniBugti: Good omen to see Baloch Leaders together, Unity need of time against the brutal #Pakistan when #BRPCampaignInEU https://t.co\\u2026'"
Mon Sep 26 11:22:43 +0000 2016,780366989738991616,rutulsuthar,8,0,b'RT @timesofindia: China again declines to confirm backing Pakistan on #Kashmir https://t.co/NurBoa2LiS https://t.co/4IenNkx7n3'
Mon Sep 26 11:22:42 +0000 2016,780366987008421888,NRPTweet,0,0,b'\\u091a\\u0940\\u0928 \\u0928\\u0947 \\u092b\\u093f\\u0930 \\u092a\\u093e\\u0915 \\u0915\\u093e \\u0906\\u0924\\u0902\\u0915\\u0935\\u093e\\u0926 \\u092a\\u0930 \\u0938\\u093e\\u0925 \\u0926\\u0947\\u0928\\u0947 \\u0938\\u0947 \\u091d\\u093e\\u0921\\u093c\\u093e \\u092a\\u0932\\u094d\\u0932\\u093e https://t.co/9n0boYIEqV https://t.co/wIMG1GLnYZ'
Mon Sep 26 11:22:41 +0000 2016,780366979878227968,arshad_Geo,0,0,b'WONDERFUL  https://t.co/iY0AH3CYYL'
Mon Sep 26 11:22:39 +0000 2016,780366974769623040,luvzzzpk,1,0,b'RT @SAMAATV: #Pakistan should not bother playing #India: #Miandad. https://t.co/9gN706m5FV'
Mon Sep 26 11:22:39 +0000 2016,780366972911390720,kerneli386,2615,0,b'RT @Swamy39: Let us start against Pakistan with graded retaliation:1.Expel Pak Emb staff upto Third Secy; 2.Scrap MFN; 3. Suspend Indus Riv\\u2026'
Mon Sep 26 11:22:39 +0000 2016,780366970839498753,HawkesBay,0,1,b'war between pakistan &amp; inda should be directed by karan johar. i trust him artistically. also all battle sequences need to be choreographed.'
Mon Sep 26 11:22:38 +0000 2016,780366968704626692,Sun_Dilbar,0,0,b'BBC Urdu -  \\u0646\\u06cc\\u0644\\u0645 \\u06a9\\u0627 \\u067e\\u0627\\u0646\\u06cc \\u0628\\u06be\\u06cc \\u0686\\u0646\\u0627\\u0628 \\u06a9\\u06cc \\u0637\\u0631\\u062d \\u062e\\u0648\\u0646 \\u0631\\u0646\\u06af  https://t.co/Yn2afNnBuQ'
Mon Sep 26 11:22:38 +0000 2016,780366967706423296,2007Yjamali,227,0,b'RT @Shahidmasooddr: Conclusion. People in Pakistan and India want peace and dialogue.'
Mon Sep 26 11:22:37 +0000 2016,780366965395292160,lawyerwrites,0,0,"b'A friend wants to transfer from UoL to BPP in Pakistan, who to contact here? @PeterCrispBPP @BPPLawSchool @shahbanaziz'"
Mon Sep 26 11:22:37 +0000 2016,780366962983596032,nomanalam,1,0,b'RT @nomanalam: Zimbabwe A all out 197 runs against Pakistan A. Ehsan Adil &amp; Asghar took 3 wkts each.'
Mon Sep 26 11:22:36 +0000 2016,780366960232202240,s1choudhary,13,0,"b'RT @abpnewstv: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state. (PTI)'"
Mon Sep 26 11:22:34 +0000 2016,780366953600790528,JagranNews,4,8,b'\\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0928\\u0947 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u0938\\u0947 \\u0938\\u0941\\u0930\\u0915\\u094d\\u0937\\u093e \\u0938\\u094d\\u0925\\u093f\\u0924\\u093f \\u092a\\u0930 \\u0935\\u093f\\u0936\\u0947\\u0937 \\u0938\\u0902\\u0938\\u0926 \\u0938\\u0924\\u094d\\u0930 \\u0915\\u094b \\u092c\\u0941\\u0932\\u093e\\u0928\\u0947 \\u0915\\u0940 \\u092e\\u093e\\u0902\\u0917 \\u0915\\u0930\\u0924\\u0947 \\u0939\\u0941\\u090f #Pakistan \\u0915\\u094b \\u0906\\u0924\\u0902\\u0915\\u0940 \\u0926\\u0947\\u0936 \\u0918\\u094b\\u0937\\u093f\\u0924 \\u0915\\u0930\\u0928\\u0947 \\u0915\\u094b \\u0915\\u0939\\u093e\\n#Congress'
Mon Sep 26 11:22:34 +0000 2016,780366953378570241,sadamqureshi007,5,0,b'RT @TOIIndiaNews: China again declines to confirm backing Pakistan on Kashmir https://t.co/CFoso8rM8W'
Mon Sep 26 11:22:34 +0000 2016,780366952367742976,Bojetta,0,0,"b""#Terrorism only a matter of time,before we the ppl r going to face what the countries like Pakistan face everyday,and it's a toss up where"""
Mon Sep 26 11:22:33 +0000 2016,780366947087101952,NewsStoryIndia,0,0,b'Indus Waters Treaty: Options before PM Modi: As Prime Minister Narendra Modi reviewed the Indus Waters Treaty... https://t.co/XFXFBSIhNi'
Mon Sep 26 11:22:33 +0000 2016,780366945912664064,anandgujarathi,1,0,b'RT @ETNOWlive: Congress wants #Pakistan declared a terrorist state. (PTI)'
Mon Sep 26 11:22:33 +0000 2016,780366945900122112,sheetkunj,8,0,b'RT @timesofindia: China again declines to confirm backing Pakistan on #Kashmir https://t.co/NurBoa2LiS https://t.co/4IenNkx7n3'
Mon Sep 26 11:22:32 +0000 2016,780366943320698881,Pakistan_ak47,0,1,b'@azharulhaq @IndiaToday O Azhar bhai hum inka idher intezar kar rahe hain bharken mar k ab kuch kar nai rahe...'
Mon Sep 26 11:22:32 +0000 2016,780366942611861504,LufzaMalik,1,0,b'There is no justice and purity in Pakistan.\\n#NawazBigThreat4Pak'
Mon Sep 26 11:22:32 +0000 2016,780366942209277953,vasudevil91,41,0,b'RT @Atheist_Krishna: India dethrones Pakistan from No. 1 spot in Test Rankings.\\n#ICCRankings\\n. https://t.co/USTaGh7Ht7'
Mon Sep 26 11:22:32 +0000 2016,780366942012145664,screamboul,0,0,"b'@raydeep @narendramodi India is a baniya state. Pakistan will hit again, mark this tweet. And this Baniya PM will do war of words.'"
Mon Sep 26 11:22:31 +0000 2016,780366941315735555,pakonlinenews,0,0,b'\\u0686\\u06cc\\u0646 \\u0633\\u06d2 \\u0645\\u0634\\u06cc\\u0646\\u0631\\u06cc \\u06a9\\u0627 \\u0627\\u06cc\\u06a9 \\u06a9\\u0627\\u0631\\u06af\\u0648 \\u0628\\u062d\\u0631\\u06cc \\u062c\\u06c1\\u0627\\u0632 \\u06af\\u0648\\u0627\\u062f\\u0631 \\u067e\\u06c1\\u0646\\u0686 \\u06af\\u06cc\\u0627\\nhttps://t.co/jU9bvfW8Km\\n#CPEC #Pakistan #China #Gwadar #India https://t.co/V1kMf6DjsF'
Mon Sep 26 11:22:31 +0000 2016,780366939982032896,NMukhii,30,0,b'RT @INCIndia: We demand near absolute economic sanctions against Pakistan: @DrAMSinghvi'
Mon Sep 26 11:22:29 +0000 2016,780366931786358784,RDAKSHINA,15,0,"b'RT @PTI_News: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state.'"
Mon Sep 26 11:22:29 +0000 2016,780366929395539968,surajitdasgupta,174,0,b'RT @rishibagree: While we criticize PM @narendramodi for being soft on Pakistan\\nThis is what a Pakistani Security analyst have to say about\\u2026'
Mon Sep 26 11:22:27 +0000 2016,780366922193960960,need4geeks,0,0,b'China again declines to confirm backing Pakistan on Kashmir #indiannews https://t.co/Kbyk4cAa5j https://t.co/nCFR38LDU3'
Mon Sep 26 11:22:27 +0000 2016,780366920973443073,Hari87_s,0,0,b'Pakistan police routinely violates basic human rights: HRW https://t.co/Q1QaMGLA5h'
Mon Sep 26 11:22:26 +0000 2016,780366919916544001,MTA_Pakistan,3,0,b'RT @PressSectionSAA: Sach Toh Ye Hai\\n\\nA series of  programmes featuring analysis of news published in urdu media against Ahmadis . On air 4\\u2026'
Mon Sep 26 11:22:26 +0000 2016,780366917643165696,nomanalam,1,2,b'Zimbabwe A all out 197 runs against Pakistan A. Ehsan Adil &amp; Asghar took 3 wkts each.'
Mon Sep 26 11:22:25 +0000 2016,780366915940282368,aw_sethi1978,13,0,"b'RT @MaizaHameed: By-polls in #PP7, #Taxila: Voting underway. #ECP https://t.co/H4UepDzLbF inshAllah sherrrrrrr! #PMLN'"
Mon Sep 26 11:22:25 +0000 2016,780366915348889600,ijobwatch,0,0,"b'New Job: C++ Developer, Infotech Group, PAKISTAN https://t.co/pm5zTvPOqd'"
Mon Sep 26 11:22:25 +0000 2016,780366912983183360,lovelymurari13,171,0,b'RT @RakeshSinha01: Indus water for Pakistan are more valuable for some of Indian secularists than blood of our  martyrs.'
Mon Sep 26 11:22:23 +0000 2016,780366907178385408,neetu_raana,1,0,b'RT @raydeep: PM @narendramodi warns #Pakistan - Blood and water cannot flow together. #IndusWaterTreaty'
Mon Sep 26 11:22:23 +0000 2016,780366905790099460,bimal_pr,0,0,"b""Already #BJP's Rajya Sabha Member #RajivChandraSekhar @rajeev_mp has given notice for declaring Pakistan a Terroris\\u2026 https://t.co/ae9VumJtKB"""
Mon Sep 26 11:22:23 +0000 2016,780366903923642368,MTA_Pakistan,3,0,b'RT @PressSectionSAA: 4:20\\u067e\\u0631 \\u0627\\u0631\\u062f\\u0648 \\u0627\\u062e\\u0628\\u0627\\u0631\\u0627\\u062a \\u0645\\u06cc\\u06ba \\u062c\\u0645\\u0627\\u0639\\u062a \\u0627\\u062d\\u0645\\u062f\\u06cc\\u06c1 \\u06a9\\u06d2 \\u062e\\u0644\\u0627\\u0641 \\u0634\\u0627\\u0626\\u0639 \\u06c1\\u0648\\u0646\\u06d2 \\u0648\\u0627\\u0644\\u06cc \\u0628\\u06d2 \\u0628\\u0646\\u06cc\\u0627\\u062f \\u062e\\u0628\\u0631\\u0648\\u06ba \\u06a9\\u06d2 \\u062a\\u062c\\u0632\\u06cc\\u06c1 \\u06a9\\u06d2 \\u062d\\u0648\\u0627\\u0644\\u06d2 \\u0633\\u06d2 \\u067e\\u0631\\u0648\\u06af\\u0631\\u0627\\u0645  \\u0633\\u0686 \\u062a\\u0648 \\u06cc\\u06c1 \\u06c1\\u06d2..\\u2026'
Mon Sep 26 11:22:22 +0000 2016,780366900920483840,RDATT26,0,1,b'China again declines to confirm backing Pakistan on Kashmir - The Times of India https://t.co/TfhVQHTZ9E via @timesofindia'
Mon Sep 26 11:22:22 +0000 2016,780366899972481024,aurumcom,13,0,"b'RT @abpnewstv: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state. (PTI)'"
Mon Sep 26 11:22:21 +0000 2016,780366898999332864,samba3thy,535,0,"b'RT @minhazmerchant: Indus Waters Treaty: Few know that Mufti Mohammad Sayeed in 2002, then J&amp;K CM, demanded exit from #IWT. Must read https\\u2026'"
Mon Sep 26 11:22:21 +0000 2016,780366898382921728,zawar_qureshi,8,0,"b'RT @PSFMolaiFahad: 1st #Bakhtaer Cadet college for girls in Pakistan,set up in Nawabshah (Sindh)\\n#PPP https://t.co/qzR3hRpyAB'"
Mon Sep 26 11:22:21 +0000 2016,780366898064072705,geekaymenon11,28,0,b'RT @ashokepandit: Pakistani actors come to India to find an audience but @sardesairajdeep has to go #Pakistan to find an audience. What a l\\u2026'
Mon Sep 26 11:22:20 +0000 2016,780366894054379520,8090p100,1,0,b'RT @AKhan_4: Pakistan particularly Karachi becomes rehabilitation center for all top notch international terrorists groups @UN @StateDept @\\u2026'
Mon Sep 26 11:22:20 +0000 2016,780366892829642752,Mr_PaKiSTaNi786,0,0,b'Mian Nawaz Sharif ! Masla ye nhi\\nK Tum PaKiSTaN ka Paisa Khaa Rha Ho Masla Ye Ha k Badla Ma isko Kuch nhi de rha \\U0001f620\\U0001f622\\n-#Pakistani\\u270c'
Mon Sep 26 11:22:18 +0000 2016,780366886156529665,BharatIPatel14,15,0,"b'RT @PTI_News: Congress demands special Parliament session to discuss security sitution, wants Pakistan declared a terrorist state.'"
Mon Sep 26 11:22:17 +0000 2016,780366882423529472,nisheethsharan,7,0,b'RT @ThinkersPad: Pakis have a bad habit of trying to behaving as if they are some big &amp; important nation. Pakistan is a kabeela...it will r\\u2026'
Mon Sep 26 11:22:17 +0000 2016,780366881148592128,ijobwatch,0,0,"b'New Job: Proofreader, Hubstaff Company, PAKISTAN https://t.co/mhhWK3sT8S'"
Mon Sep 26 11:22:17 +0000 2016,780366878493376512,Law1Leo,0,1,b'True but Indian soldiers blood has been flowing like water in the incessant proxy war of Pakistan. https://t.co/neSa96Ejfk'
Mon Sep 26 11:22:16 +0000 2016,780366876429910017,akhilshivkumar,0,0,"b""I can't overtly cheer for Pakistan because of national obligations but I'd love to see them compete in March 2017. https://t.co/qLmoe5F2wq"""
Mon Sep 26 11:22:16 +0000 2016,780366874919964672,gdchh,0,0,b'@narendraksonkar @kusumraj16 Thmhari Sonia Tai pappu ke saath Pakistan Bhagne wali hai Muradabad mein Pakistan Zindbad ka Nara laga rahi thi'
Mon Sep 26 11:22:15 +0000 2016,780366873707675648,iamsanyamgupta,28,0,b'RT @ashokepandit: Pakistani actors come to India to find an audience but @sardesairajdeep has to go #Pakistan to find an audience. What a l\\u2026'
Mon Sep 26 11:22:15 +0000 2016,780366873607151616,the_EveryDayGuy,48,0,b'RT @Noor_Bibi1: Baloch kids being brutally kill in Balochistan by Pakistan\\nSo sad no coverage no attention from international Media. https:\\u2026'
Mon Sep 26 11:22:15 +0000 2016,780366870188810240,ranasaqib780,0,0,b'Pakistan vs England only T20i 2016: https://t.co/CExxBQqjoo via @YouTube'
Mon Sep 26 11:22:14 +0000 2016,780366870079602688,abdulrouf_ind,27,0,"b""RT @INCIndia: We demand the considerable scaling down of Pakistan's High Commission in Delhi: @DrAMSinghvi"""
Mon Sep 26 11:22:14 +0000 2016,780366869668560896,pushp3079,22,0,b'RT @ZeeNews: Chinese checkers: Beijing refuses to confirm support to Pakistan against India\\nhttps://t.co/CE25mbb6hE https://t.co/pQc2QnDmiH'
Mon Sep 26 11:22:14 +0000 2016,780366867806326784,kerneli386,0,0,"b'This is disgusting even for Pakistan, their only ally repeatedly declining to take their side. https://t.co/qXq5cZR7h5'"
Mon Sep 26 11:22:14 +0000 2016,780366866686603264,kolkata24x7,0,0,b'\\u09aa\\u09be\\u0995\\u09bf\\u09b8\\u09cd\\u09a4\\u09be\\u09a8\\u0995\\u09c7 \\u099a\\u09be\\u09aa\\u09c7 \\u09b0\\u09be\\u0996\\u09a4\\u09c7 \\u0986\\u09ab\\u0997\\u09be\\u09a8\\u09bf\\u09b8\\u09cd\\u09a4\\u09be\\u09a8\\u09c7\\u09b0 \\u09b8 ...\\nhttps://t.co/5nA8LyK4LF \\n#Afganistan #India #Pakistan #UriAttack https://t.co/W7J8gd3sbB'
Mon Sep 26 11:22:14 +0000 2016,780366866631970816,GetNewsd,3,2,b'Congress also demands withdrawal of MFN status to Pakistan and imposition of economic sanctions.: PTI'
Mon Sep 26 11:22:13 +0000 2016,780366864044130304,SKNewsPk,0,0,b'#Pakistan should not bother playing #India: #Miandad. https://t.co/dZlzfu9Z64'
Mon Sep 26 11:22:13 +0000 2016,780366862475485184,SKNewsPk,0,0,b'#RaiwindMarch: #ImranKhan continues to up ante. https://t.co/y27iyB5jOT'
Mon Sep 26 11:22:12 +0000 2016,780366860533501952,SKNewsPk,0,0,"b'#India halts #SamjhotaExpress service, leaves passengers stranded.\\nhttps://t.co/g5dECutIZM'"
Mon Sep 26 11:22:12 +0000 2016,780366859753271298,s_keyur,0,0,b'@captraman check this interesting article. https://t.co/x4oE1ikshw'
Mon Sep 26 11:22:11 +0000 2016,780366855256932352,imran_jg,0,0,b'Pakistan PVC Limited\\nLoss of PPVC for FY16 declined 6%YoY to Rs 24.713 mn with LPS of Rs 1.65\\nPSX Notice &amp; Fairtrade Research'
Mon Sep 26 11:22:10 +0000 2016,780366853176602624,BTownExclusive,0,0,"b'No clarity on Pakistan yet, but PM Modi\\u2019s twin speeches have confused his critics https://t.co/u7QjF5mPmc https://t.co/YeA0467zJw'"
Mon Sep 26 11:22:09 +0000 2016,780366848244142080,lovelymurari13,3,0,"b""RT @TCGEHLOT: Let's fight battle to build a better nation and see who wins: PM Modi to Pakistan\\nhttps://t.co/AWPg266UgQ https://t.co/SNR4Km\\u2026"""
Mon Sep 26 11:22:09 +0000 2016,780366845056462851,ViditTheDevil,0,0,"b'No clarity on Pakistan yet, but PM Modi\\u2019s twin speeches have confused his critics https://t.co/DVtecXUcVa https://t.co/OfF3x9NE2q'"
Mon Sep 26 11:22:08 +0000 2016,780366843059941378,ETNOWlive,1,1,b'Congress wants #Pakistan declared a terrorist state. (PTI)'
Mon Sep 26 11:22:08 +0000 2016,780366842346954758,_PlanetRanbir,0,0,"b'No clarity on Pakistan yet, but PM Modi\\u2019s twin speeches have confused his critics https://t.co/9lPsFoqyme https://t.co/lwfqa9OpFH'"
Mon Sep 26 11:22:07 +0000 2016,780366840430067712,AnantRaghav,0,0,b'@INCIndia @DrAMSinghvi Are haramkhoro Pehle Pakistan Zindabad Ke naare lagana band karo'
Mon Sep 26 11:22:07 +0000 2016,780366840262430720,GBolein,13,0,b'RT @HanzalaOfficial: Pakistan Army Zindabad https://t.co/9LfZFdKH6x'
Mon Sep 26 11:22:07 +0000 2016,780366839448764417,CapitalStake,0,0,b'#KSE100 recovers from losses after unchanged discount rate\\n#PSX #Equity #stocks #Pakistan #market https://t.co/mbJaTwFRY4'
Mon Sep 26 11:22:06 +0000 2016,780366836009472000,retheeshraj10,18,0,"b'RT @bhaiyyajispeaks: In matters of foreign policy, army calls the shots in pakistan. So we shuld not waste time in diplomacy wth paki civil\\u2026'"
Mon Sep 26 11:22:06 +0000 2016,780366833262161920,tuubol,0,0,"b""Indus Waters Treaty: Pakistan must fear Modi's water war more than Indian military - Firstpost https://t.co/4DlbAD09Jo #IndiaNews"""
